last_state
696261.4230000008
3.92
4.23
20.86
1955.87
19.03
83.97
8.58
29.8
4.9
3.41
6200.0
6200.0
6200.0
0.0
6200.0
0.0
0.0
0.0
0.0
0.0
-0.42597085
-0.40565628
-0.42558
-1.4468516
0.4574031
0.01926079
-0.52297914
-0.48082066
-0.6997616
-1.0070381
-1.3610113
-1.2906259
-0.89457655
0.25272343
-0.94066423
-1.3406315
-0.61519086
-1.8345561
-0.48617712
-1.3258356
1.1314889
0.9169847
0.8842567
2.2877424
0.46285397
0.5891925
1.0477139
0.554444
1.9514102
1.1071284
0.6080736
0.6036037
0.47019577
0.8687362
1.7926112
1.9336199
0.7908994
1.0185096
0.19440715
0.44952857
0.39592817
0.29877198
0.76539046
1.7908912
0.03385688
0.09369396
0.8715552
0.29130805
1.1602527
0.2750506
-0.85381204
-0.801639
-1.3214387
-1.237493
-1.2553638
-1.6862676
-1.3073878
-0.78766805
-0.53317267
-0.68827444
-1.9688594
-1.5436513
-1.5468811
-0.5170163
-1.1508102
-1.1787694
-0.9904511
-1.4543002
-1.1388694
-1.5922947
2.247764
2.606554
2.6078768
1.0011297
2.8883188
2.6015344
2.2714264
2.4509327
1.849036
2.2147572
-0.23007408
-0.44049656
-0.98933613
-0.043077763
-0.80804133
-0.5693094
-1.1779087
-0.4289955
-0.5837696
-0.43584022
-0.891981
-0.3701791
-0.68600905
-1.1558728
0.22200008
-0.1870776
-0.86583227
-0.17624226
-1.0225611
-0.42482933
-1.6055957
-1.3519653
-1.4125476
-1.2067255
-1.0419638
-1.3221171
-1.4884737
-1.5088828
-1.1040224
-1.8254286
0.029225046
-0.1259758
-0.32462215
-1.4807358
0.7408541
0.613215
-0.73757035
0.4388782
-1.0596831
-0.26572722
-0.1294486
-0.59150416
-0.5298543
0.25526065
-1.3128788
-1.1890831
-0.6220828
-1.1308619
-0.043688186
-0.5316912
1.9911103
1.8187
1.5424591
2.0254223
0.4411776
0.7092065
1.5376289
1.5637516
2.3758016
2.1306078
1.6019967
2.071161
1.7243292
0.92852885
2.4998105
2.7017703
1.6774857
2.2756102
1.2395265
1.6287404
-0.7153048
-0.11639519
0.080267176
0.998779
-0.6771676
-0.73890656
0.40481892
-0.6225283
0.6162585
-0.38435256
-0.9361932
-1.1797941
-1.2271892
-1.8832011
-0.81757116
-0.9647294
-1.3316382
-0.8849233
-1.3448635
-1.0717232
-0.8753479
-0.9010819
-0.6037324
-0.040737003
0.08853185
-0.15061536
-0.59632665
-0.83432555
-0.7460236
-1.0862979
0.09602879
0.69233155
0.16919269
-1.5572829
0.85479957
0.28718278
-0.023564624
0.78983456
-0.22115299
0.21479689
-1.5602648
-1.5144523
-1.1653162
-2.048492
-1.1426176
-1.2249199
-1.2813951
-1.4653914
-1.7068816
-1.8052806
-1.0426944
-1.0503213
-1.2320634
-2.514528
-0.5613937
-0.95436007
-1.4910235
-1.3026983
-1.4575232
-1.8214178
-0.19344483
0.61088973
0.5567752
-0.79259276
0.1011968
-0.2055403
0.438998
0.12683815
0.40197736
-0.36769444
-2.0427222
-1.4519187
-1.6716149
-1.8196089
-1.1667941
-1.6656319
-1.6398389
-1.3886124
-2.0071228
-1.1946533
0.30421782
0.509923
0.6102287
1.5879865
0.36879444
0.6453041
0.8430206
0.33624542
0.6602797
0.66027254
2.2621846
2.278832
2.5574417
1.0776302
2.7901664
2.6344066
2.125844
2.22181
1.6517725
1.8453147
-0.72242963
-0.6284064
-0.43301502
-0.8241285
-0.6305664
-0.92440337
-0.42514345
-0.44870082
-0.4934717
-0.82184
-0.66810626
-0.4111489
-0.26144913
-0.27120256
-0.48805118
-0.44763294
-0.19099759
-0.79184127
-0.2413366
-0.75693864
-2.3366215
-2.1341276
-2.553317
-3.6026049
-1.544092
-2.1829689
-2.9611683
-2.3690925
-2.7958803
-2.7166896
1.1118554
1.0646161
0.45110425
-0.42651114
1.1934545
0.8165324
0.3072704
1.2636032
0.5560454
0.9501205
1.763379
1.5399982
1.7334645
2.9442022
1.1496011
1.7311932
1.8843342
1.5193316
2.0181289
2.0761914
-0.67136645
-0.12528506
-0.34716502
-0.63164663
1.133352
1.1356562
-0.14552836
0.7047658
-1.2942675
-0.3686857
-0.3288977
-0.5247072
-0.7059375
-0.6687488
-1.0740376
-0.663939
-0.9392995
-0.62916714
-0.550105
-0.44620678
-1.4739983
-1.314169
-1.4303123
0.033165228
-1.6720269
-1.4239721
-1.3921093
-1.8021107
-0.8245636
-1.5558552
-0.34669557
-1.0530972
-1.0182163
0.07264815
-0.83707964
-0.53141177
-1.1393259
-0.9090368
-0.61568207
-0.66976583
-0.09557995
-0.38104972
0.119323134
-1.4781556
0.0902579
0.034943167
-0.046758477
-0.42449066
-0.50862247
-0.66031474
-1.8558625
-1.2886035
-2.310976
-4.123505
-0.1015214
-1.1837887
-2.734379
-1.0145624
-2.658866
-2.1825867
1.239336
0.9321515
1.2052459
2.0101767
0.2757574
0.8825165
1.2202523
0.6643267
1.2704446
1.2506899
1.4481981
1.3265008
0.8411149
1.5119984
0.05383663
-0.13022879
0.78259224
0.92403847
1.8997066
1.4184219
-0.25369176
-0.16595386
-0.54221463
0.0027513448
-0.9100031
-1.0416123
-0.49644607
-0.87238896
0.4368414
-0.3149423
-0.9744608
-0.8508295
-0.6461344
-0.3504442
-0.90925884
-0.83215153
-0.5078557
-1.1134236
-0.68506956
-0.9464989
