account_value,date,daily_return
1017985.3916300014,2021-06-17,
1016213.4907100012,2021-06-18,-0.0017405956259971544
995996.0157100012,2021-06-21,-0.01989490907651159
1018789.4987100014,2021-06-22,0.0228851146394915
1016259.6327100014,2021-06-23,-0.002483207770793916
1004706.1957100013,2021-06-24,-0.01136858793573381
1020251.8427100014,2021-06-25,0.015472828839295127
1005938.8817100013,2021-06-28,-0.014028850917810587
993089.3267100013,2021-06-29,-0.012773693545036213
998241.8467100015,2021-06-30,0.005188375165676051
1019355.2037100014,2021-07-01,0.021150542896578806
978971.7427100014,2021-07-02,-0.039616672238511286
960512.0407100014,2021-07-05,-0.018856215347850314
964703.9917100014,2021-07-06,0.004364287819756285
964194.2697100014,2021-07-07,-0.0005283714013626373
934841.7737100015,2021-07-08,-0.030442512387911402
934753.8787100014,2021-07-09,-9.402125843316345e-05
941191.2607100013,2021-07-12,0.006886713333443373
935463.5827100014,2021-07-13,-0.006085562243405396
919239.4677100013,2021-07-14,-0.017343395616748136
935527.3287100014,2021-07-15,0.017718844296988445
934188.9647100014,2021-07-16,-0.001430598507309755
934571.9397100013,2021-07-19,0.0004099545321849529
933663.2207100013,2021-07-20,-0.0009723371325294217
930678.7117100016,2021-07-21,-0.0031965583882913595
933969.8067100014,2021-07-22,0.003536231095210951
932107.1407100013,2021-07-23,-0.0019943535504231003
904384.5367100013,2021-07-26,-0.029741864201236923
880097.6997100014,2021-07-27,-0.026854546947862823
890980.7887100013,2021-07-28,0.012365773713061579
892736.4787100012,2021-07-29,0.001970513867691759
881152.8187100012,2021-07-30,-0.012975452752573058
894420.766710001,2021-08-02,0.01505748800693163
897417.1077100011,2021-08-03,0.003350035141761687
891809.2077100012,2021-08-04,-0.006248933691836989
891712.5247100012,2021-08-05,-0.00010841220203161583
897457.4777100012,2021-08-06,0.006442606603365153
915506.3019100011,2021-08-09,0.020111063363196013
923365.9439100011,2021-08-10,0.008585022280679588
933516.7309100011,2021-08-11,0.010993243867124303
930540.708910001,2021-08-12,-0.0031879685724529594
931694.109910001,2021-08-13,0.001239495477152408
928296.613910001,2021-08-16,-0.0036465788115030984
923425.9929100008,2021-08-17,-0.0052468369775529045
945914.848910001,2021-08-18,0.024353717756125492
933934.1709100009,2021-08-19,-0.012665704543919243
929864.0919100009,2021-08-20,-0.0043579934504743845
932293.3789100009,2021-08-23,0.0026125183466436663
935924.3354900008,2021-08-24,0.0038946501843069026
929246.0084900009,2021-08-25,-0.007135541567581449
919473.8894900009,2021-08-26,-0.010516180764531202
921419.2664900009,2021-08-27,0.002115750128673044
909132.8534900009,2021-08-30,-0.013334226282030182
923303.3944900009,2021-08-31,0.015586875939640477
943951.0224900008,2021-09-01,0.022362777092793884
950375.4134900009,2021-09-02,0.006805852048397121
947220.8354900009,2021-09-03,-0.0033192967276116647
944011.2354900009,2021-09-06,-0.0033884389782660174
951920.5934900009,2021-09-07,0.008378457482971058
947975.1694900008,2021-09-08,-0.004144698651318279
948225.4034900009,2021-09-09,0.00026396682956852935
960197.7934900008,2021-09-10,0.01262610130031816
965731.2764900008,2021-09-13,0.005762857441993896
