account_value,date,daily_return
845108.9045599997,2022-01-07,
839091.1670899994,2022-01-10,-0.0071206650853281594
832216.2085499996,2022-01-11,-0.008193339186065351
836062.8581099993,2022-01-12,0.004622175728470568
824873.3097499994,2022-01-13,-0.013383620922109762
814324.2571799995,2022-01-14,-0.012788694270150502
808970.9560399996,2022-01-17,-0.00657391830440901
832923.7190099994,2022-01-18,0.029608928220675734
807633.2862899995,2022-01-27,-0.030363444025894415
801808.4133099995,2022-01-28,-0.00721227452964146
828475.8833099995,2022-02-07,0.033259154627615084
847563.8133099994,2022-02-08,0.023039813692268485
858702.8233099997,2022-02-09,0.013142385063018347
879739.0233099995,2022-02-10,0.024497648579880682
885909.1833099995,2022-02-11,0.0070136254463113445
884955.2433099997,2022-02-14,-0.0010767920888185012
864459.8633099996,2022-02-15,-0.023159792718263628
870887.3133099995,2022-02-16,0.0074352208503809525
867619.4233099996,2022-02-17,-0.0037523683604708813
883265.9233099995,2022-02-18,0.018033828634573368
879711.5333099996,2022-02-21,-0.004024144831354937
867228.4433099995,2022-02-22,-0.014189981064623769
853348.5733099995,2022-02-23,-0.01600486020387426
836425.0933099996,2022-02-24,-0.019831848941115116
839639.1333099994,2022-02-25,0.0038425915550677203
837170.3933099996,2022-02-28,-0.0029402393267063953
845142.8533099996,2022-03-01,0.009523103138512123
839638.8833099995,2022-03-02,-0.0065124729842342965
856298.0433099994,2022-03-03,0.019840862936607584
838849.8933099995,2022-03-04,-0.020376258168889994
794159.0433099994,2022-03-07,-0.05327633746683269
777003.4733099996,2022-03-08,-0.021602184278474823
770760.2433099996,2022-03-09,-0.008035009127313253
779438.5433099997,2022-03-10,0.011259402745958491
774592.3933099994,2022-03-11,-0.00621748826972357
736847.5333099994,2022-03-14,-0.04872867372052048
701545.2033099995,2022-03-15,-0.04790995206487014
742125.4633099994,2022-03-16,0.05784411297880143
761617.1733099995,2022-03-17,0.026264709895633898
774988.6333099995,2022-03-18,0.017556668190512825
765460.0933099996,2022-03-21,-0.012295070650653606
761933.2533099996,2022-03-22,-0.004607477294798268
756998.3733099995,2022-03-23,-0.006476787800718697
753436.3333099996,2022-03-24,-0.004705479067841023
735645.1433099997,2022-03-25,-0.023613395337386378
736250.5133099995,2022-03-28,0.0008229103467956023
737829.7933099995,2022-03-29,0.00214503076255923
764160.7433099997,2022-03-30,0.035687024621052776
755257.1733099998,2022-03-31,-0.011651436007342753
788793.4733099996,2022-04-01,0.04440381526338011
797811.1933099998,2022-04-06,0.011432295404472992
785618.7633099997,2022-04-11,-0.01528235013777568
804920.8233099997,2022-04-12,0.024569245162470166
794796.5533099994,2022-04-13,-0.012577970039794995
800540.1133099995,2022-04-14,0.007226453079194339
799966.5333099996,2022-04-15,-0.0007164912669126444
787377.7333099996,2022-04-18,-0.015736658317331953
772003.6433099997,2022-04-19,-0.019525685512301494
766201.8533099996,2022-04-20,-0.007515236553968463
762756.3633099997,2022-04-21,-0.0044968437300371145
766686.9033099996,2022-04-22,0.005153074020835868
726686.4633099996,2022-04-25,-0.05217310981485024
731735.9333099998,2022-04-26,0.006948622624673995
