last_state
0.641100002706624
60.5
17.52
34.02
96.61
2.84
1845.76
18.84
9.34
26.99
14.27
8.16
2.91
4.85
4.32
3.07
5.17
212.3
5.61
3.22
5.67
2567.0
0.0
0.0
0.0
4558.0
0.0
3598.0
2071.0
0.0
100.0
2001.0
2018.0
4249.0
0.0
0.0
0.0
2063.0
1919.0
0.0
5139.0
1.054311816006127
0.33715373619892475
-0.2563535077765948
1.5075672322278706
0.011610856492766164
44.7351323214541
0.244829832015391
0.16040679290542315
0.6798999887078345
0.15896048564029464
0.1625277503622522
0.011532934959674002
0.04263755594901131
0.012479947474620445
0.014244474149406106
0.029388397250437848
2.9736839987062638
0.015674718264874876
0.02254344987407153
0.17832236317592987
63.86614536710612
17.81147211759365
37.13662784999224
97.57234188353785
2.7075477128933403
1959.3780684415317
19.24527834226002
9.559580549869075
27.965022008951664
14.605531722454614
8.48161526764048
2.9412393886781234
4.92505408056843
4.3585123816456015
3.112957905349016
5.2065361801200725
237.51525404309805
5.679973557080915
3.2487048463952863
5.465374062577439
54.50485463289389
15.484527882406349
34.277372150007764
89.62665811646217
2.3244522871066597
1682.7489315584678
16.711721657739982
8.315419450130925
22.538977991048334
13.145468277545383
6.98338473235952
2.8857606113218766
4.69994591943157
4.290487618354399
3.0320420946509836
4.8864638198799275
209.8617459569019
5.571026442919086
3.1412951536047142
4.255625937422561
54.06107147199132
60.34646231557059
45.41382819662655
58.134836267207426
59.34458769614864
57.059951253364744
52.26787941485015
59.6093442232964
59.08678524898315
55.3612791711353
55.279272626439344
53.966884978460016
58.081307640692344
51.76532908221362
54.377557483242214
53.49400717494895
50.16818061541157
52.2309505218613
58.05593939991333
68.92816160129009
57.54062637421293
137.59132220713292
-175.68438488044436
176.56331242336273
237.0173022390622
65.42461415154922
141.1257981601159
143.52565205566415
143.97153839204245
106.73554863644871
115.16642293852766
59.71234392114782
107.97743679224334
41.21840996634931
6.807280224759481
156.24143368488592
-102.5702803150191
45.977425492561316
100.87633762998144
289.6424203044535
24.154961295682163
32.73253074132598
9.402055619040274
37.15528595501208
57.38665934689436
14.616422582707997
39.10748954714637
39.7820719352428
42.182591500713635
31.56184314557259
47.57393755500535
44.55264869420893
39.68779957792294
1.2060872893398356
30.240382451415858
49.617478171752495
11.594777831558147
17.851788481042018
45.22096679579984
63.98334360089053
59.30100000000001
16.543666666666667
36.24933333333333
92.615
2.554666666666667
1800.802
17.916999999999998
8.891666666666667
24.961000000000002
13.854666666666667
7.715333333333334
2.8993333333333333
4.775333333333333
4.305000000000001
3.072666666666666
5.044666666666667
221.88533333333334
5.603666666666666
3.177333333333333
4.8053333333333335
57.64933333333333
16.116833333333332
36.11433333333333
90.0165
2.559166666666667
1683.7658333333334
18.412166666666668
8.849833333333331
25.075333333333333
13.853333333333333
7.709833333333333
2.8573333333333335
4.704
4.252666666666666
2.9888333333333335
5.063000000000001
207.78833333333333
5.517666666666667
3.1303333333333336
4.737333333333334
