account_value,date,daily_return
715217.2275300013,2022-07-27,
717670.3173300012,2022-07-28,0.0034298527853859895
698016.6311400014,2022-07-29,-0.027385396491133696
725890.6876200015,2022-08-01,0.039933226855177084
726478.6197100014,2022-08-02,0.0008099457673544919
726194.9038600012,2022-08-03,-0.00039053571888103544
739711.2930500013,2022-08-04,0.018612619171733735
739803.8041400013,2022-08-05,0.0001250637794356635
742840.2667100014,2022-08-08,0.004104415999225397
742047.7785200014,2022-08-09,-0.0010668352612464016
730954.6512800012,2022-08-10,-0.014949343642164492
744512.5434500013,2022-08-11,0.01854819877848568
755950.0106200015,2022-08-12,0.015362356578977332
743361.1628600013,2022-08-15,-0.016653016182479163
745212.8168500013,2022-08-16,0.0024909210791641545
751059.7513500015,2022-08-17,0.007845992940265223
741304.2242000016,2022-08-18,-0.012989016030302225
738904.9169600013,2022-08-19,-0.003236602681698564
736136.9836600012,2022-08-22,-0.0037459938842848706
733687.6093100013,2022-08-23,-0.0033273349992849477
734975.6926900013,2022-08-24,0.0017556291855760353
753932.6399800013,2022-08-25,0.025792618012464796
753187.0438100015,2022-08-26,-0.0009889426859401862
746663.4095400018,2022-08-29,-0.008661373457779953
740141.8572500019,2022-08-30,-0.00873425991775556
743846.9054900013,2022-08-31,0.005005862327210675
728392.6711200012,2022-09-01,-0.020776095532480277
730431.3866300015,2022-09-02,0.0027989236998573475
731168.4686400014,2022-09-05,0.001009105062421467
751602.3737900013,2022-09-06,0.027946917880646183
749830.3286900016,2022-09-07,-0.0023576895999729564
765371.5976900011,2022-09-08,0.020726380896263663
772574.4738700018,2022-09-09,0.009410953060892346
776906.8332800011,2022-09-13,0.005607691629128553
767755.1588100016,2022-09-14,-0.011779629265664116
763485.4541200015,2022-09-15,-0.005561284272733502
751427.8534900013,2022-09-16,-0.015792836084739692
771093.9833700015,2022-09-19,0.026171680739090375
771218.9217300015,2022-09-20,0.00016202740871329446
767096.1228900014,2022-09-21,-0.005345821690619035
759891.9381500013,2022-09-22,-0.009391501957875414
762190.1174100016,2022-09-23,0.0030243501011411045
761569.0023100013,2022-09-26,-0.0008149083618544939
784780.8059200012,2022-09-27,0.030478923826460447
768503.3740900013,2022-09-28,-0.020741373523933015
754208.9812900017,2022-09-29,-0.01860029933756102
742289.7184300014,2022-09-30,-0.015803660730230873
736897.8413600015,2022-10-10,-0.007263844474909575
738359.1957600015,2022-10-11,0.001983116679108443
726070.4552600014,2022-10-12,-0.016643309341263457
728727.6078500013,2022-10-13,0.003659634641170584
730942.1445300013,2022-10-14,0.0030389087172553175
749460.8704400015,2022-10-17,0.025335419565809536
740697.0535700014,2022-10-18,-0.011693494905017476
733521.6330300013,2022-10-19,-0.009687389068737451
730867.3000200014,2022-10-20,-0.0036186158532715007
735777.9012500016,2022-10-21,0.006718868431883518
703628.9439100015,2022-10-24,-0.04369383381232672
722444.7685700018,2022-10-25,0.02674111806066759
730682.2598800015,2022-10-26,0.01140224369858056
726385.5497600014,2022-10-27,-0.005880408429110973
716876.6554600014,2022-10-28,-0.013090698600958794
689718.2027300014,2022-10-31,-0.03788441501498352
