account_rewards,date
0.0,2021-09-14
0.11895970690252769,2021-09-15
173.70738971548127,2021-09-16
-0.3817329075881447,2021-09-17
-0.018683131238670003,2021-09-22
-6.228539789543552,2021-09-23
-0.444820665492743,2021-09-24
123.65478818220076,2021-09-27
-0.49962662130890495,2021-09-28
-1.499202687413257,2021-09-29
-0.33426904204502916,2021-09-30
20.719807271957926,2021-10-08
-5.635498101155593,2021-10-11
-0.8676580199390618,2021-10-12
-0.49776592306267453,2021-10-13
105.06435943873066,2021-10-14
-4.836972060675806,2021-10-15
-0.1924022158932859,2021-10-18
0.006811122344157034,2021-10-19
170.80756432213693,2021-10-20
-0.3078644983159417,2021-10-21
-6.175122663275772,2021-10-22
-1.8878415732596963,2021-10-25
0.12410834719307819,2021-10-26
8.158674018894942,2021-10-27
0.6519579310726059,2021-10-28
-0.07096701679633806,2021-10-29
-1.1403765850270255,2021-11-01
807.168489995359,2021-11-02
-4.15029078918133,2021-11-03
-0.8642335043889021,2021-11-04
15.65224878017644,2021-11-05
-0.43913087254065225,2021-11-08
0.1135250792460568,2021-11-09
-6.214931933706027,2021-11-10
-25.74485995754691,2021-11-11
-0.9372102718702705,2021-11-12
-0.49634711110355667,2021-11-15
0.5747949345926494,2021-11-16
2.3206231306245777,2021-11-17
499.06961861763534,2021-11-18
-8.690596196572864,2021-11-19
1.2724698823562433,2021-11-22
0.2299174810878767,2021-11-23
-3.7103976861158006,2021-11-24
-0.7516423297828917,2021-11-25
1.517336974326557,2021-11-26
0.9741124165221747,2021-11-29
315.14573726780645,2021-11-30
1.030461773276789,2021-12-01
1.635161534552361,2021-12-02
-0.7243748052352095,2021-12-03
-1723.4304992059092,2021-12-06
0.13079789406605885,2021-12-07
2.322463350806337,2021-12-08
-17.51068838392769,2021-12-09
-1.119351090112479,2021-12-10
-1.293743136673945,2021-12-13
213.73657261213012,2021-12-14
0.5333679826113296,2021-12-15
-3.0679117338031694,2021-12-16
2.1407365495939046,2021-12-17
