trade_date,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20101011,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101012,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101013,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101014,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101015,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101018,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101019,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101020,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101021,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101022,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101025,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101026,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101027,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101028,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101029,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101101,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101102,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101103,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101104,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101105,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101108,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101109,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101110,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101111,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101112,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101115,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101116,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101117,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101118,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101119,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101122,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101123,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101124,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101125,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101126,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101129,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101130,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101201,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101202,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101203,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101206,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101207,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101208,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101209,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101210,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101213,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101214,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101215,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101216,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101217,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101220,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101221,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101222,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101223,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101224,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
20101227,603993.SH,9.63,9.63,9.63,9.63,9.63,0.0,0.0,0.0,0.0
